r,rmse_0,rmse_global_mean,rmse_row_means,rmse_means_weighted
274,3.5832988362491136,1.0487595111107897,0.9318851417838045,0.8852298593508875
275,3.5841523407429063,1.0492992512520933,0.9320126651749427,0.8852704508625876
276,3.5866428425326387,1.049098349881314,0.9318377083367297,0.8850739960734044
277,3.585568232940619,1.049154567207047,0.9321020977684552,0.8850886752604007
278,3.585116015829303,1.0494293399650312,0.9322306047911647,0.8851728889695358
279,3.586605900862443,1.0498448646935346,0.9319490576161286,0.8851165681379491
280,3.5865824769860675,1.0498589609660631,0.9321659371055371,0.8852753505065875
281,3.5886613229748376,1.0495928567771193,0.9322700329054651,0.8852657483829133
282,3.587598068852035,1.0499346891862837,0.9320348589016051,0.8853928542842207
283,3.5889950647926048,1.0500463521490264,0.9323655314108577,0.8852471381925701
284,3.5899753574258333,1.0499369504672673,0.9320632543381064,0.8851845490310072
285,3.5899106546626363,1.0499055345317052,0.9321905235590034,0.8852776583693623
286,3.5910616672321836,1.0500477169437628,0.9323344948275097,0.8854478427584593
287,3.5915026603089366,1.0499735666036853,0.9322794954378073,0.8851862562273785
288,3.5914463388927,1.0501305501809133,0.9322900476363332,0.8853392354925094
289,3.59254250683218,1.0499839013687902,0.9323315551118203,0.885089827519789
290,3.5932105805647785,1.0501611573850405,0.9322544029859983,0.8852436349118817
291,3.5934219388193105,1.0499819618730077,0.9324369690697195,0.885310161556023
292,3.594097339735921,1.0503581228993641,0.9324474123724963,0.8852385431729873
293,3.5940024321061785,1.0503782728501445,0.9323309204814778,0.8851818622216181
294,3.594802597044043,1.050476510611837,0.9325279926569762,0.8853245448006681
295,3.595320142375924,1.0506347619768073,0.9323815298535452,0.8852303382377354
296,3.5965996647552494,1.0504676043517704,0.9321501023651259,0.8853990031841569
297,3.5972221454251136,1.0506931972744542,0.9326847387300898,0.8854632241513889
298,3.596873074846125,1.0507372516226876,0.9322798533283229,0.8853081583223619
299,3.5967367782819464,1.0507896031650616,0.9326415227175946,0.884941194290055
300,3.597381908507297,1.0508445794013686,0.932420612540152,0.885433165720916
